"song_popularity","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","audio_mode","es_instrumental","valence_binned"
1,0.551,-4.508,0.503,190760,"4",0.712,0.926,155.115,0.00314,0.0433,"1","1",0,"valence_alta"
83,0.112,-4.89,0.611,148459,"4",0.633,0.602,168.154,0.0143,0.0437,"5","1",0,"valence_media"
88,0.299,-2.188,0.743,194184,"4",0.884,0.87,136.119,0.0595,0.212,"1","1",0,"valence_alta"
62,0.202,-4.147,0.374,319940,"3",0.365,0.888,135.642,0.0762,0.12,"8","1",0,"valence_media"
50,0.0537,-3.75,0.646,195428,"4",0.284,0.768,139.983,0.0164,0.0882,"1","1",0,"valence_baja"
37,0.123,-21.746,0.348,237226,"4",0.138,0.0834,135.497,0.849,0.0299,"5","1",0,"valence_baja"
57,0.252,-7.42,0.528,190933,"4",0.783,0.708,91.995,0.451,0.0491,"5","1",0,"valence_alta"
86,0.0757,-7.788,0.872,250173,"4",0.352,0.574,100.021,0.0493,0.0479,"5","0",0,"valence_media"
32,0.0722,-6.248,0.833,268400,"4",0.839,0.677,149.971,0.0406,0.356,"5","0",0,"valence_alta"
51,0.155,-3.928,0.653,263293,"5",0.31,0.536,125.033,0.014,0.0282,"0","1",0,"valence_baja"
54,0.218,-4.366,0.501,211825,"4",0.755,0.9,160.096,0.0586,0.0433,"11","1",0,"valence_alta"
48,0.0578,-5.582,0.47,111967,"4",0.515,0.917,121.117,0.0036,0.172,"0","1",0,"valence_media"
71,0.119,-7.77,0.738,202226,"4",0.657,0.586,96.042,0.264,0.406,"8","1",0,"valence_media"
66,0.0718,-5.593,0.781,158053,"4",0.493,0.501,89.931,0.541,0.0466,"8","1",0,"valence_media"
75,0.139,-4.101,0.792,204160,"4",0.788,0.963,129.992,0.0666,0.0981,"11","0",0,"valence_alta"
14,0.335,-6.941,0.88,200234,"4",0.718,0.726,161.003,0.127,0.045,"10","0",0,"valence_alta"
47,0.112,-11.43,0.534,265840,"4",0.38,0.637,119.997,0.15,0.0395,"4","1",1,"valence_media"
37,0.112,-8.134,0.827,220880,"4",0.413,0.546,140.005,0.59,0.106,"8","1",0,"valence_media"
30,0.253,-9.113,0.544,202053,"3",0.322,0.254,199.756,0.146,0.0412,"7","0",0,"valence_baja"
72,0.0768,-6.05,0.922,209110,"4",0.548,0.672,160.968,0.000607,0.289,"9","0",0,"valence_media"
63,0.136,-12.005,0.58,349693,"4",0.781,0.622,169.442,0.0192,0.0352,"5","1",0,"valence_alta"
40,0.0859,-23.435,0.599,216373,"4",0.14,0.0758,121.985,0.649,0.047,"2","1",1,"valence_baja"
75,0.303,-6.519,0.697,208485,"4",0.331,0.521,91.998,0.243,0.031,"5","1",0,"valence_media"
21,0.116,-10.882,0.807,298195,"4",0.614,0.443,97.994,0.419,0.1,"11","0",1,"valence_media"
16,0.0838,-5.039,0.594,197520,"4",0.673,0.63,97.112,0.151,0.266,"8","1",0,"valence_alta"
34,0.113,-4.085,0.586,200867,"4",0.495,0.663,109.04,0.202,0.422,"6","0",0,"valence_media"
84,0.102,-4.974,0.725,218295,"4",0.314,0.839,98.932,0.421,0.0644,"6","1",0,"valence_baja"
91,0.159,-4.126,0.766,150600,"4",0.881,0.822,165.842,0.214,0.16,"1","0",0,"valence_alta"
52,0.1,-18.376,0.277,202333,"3",0.231,0.0404,134.762,0.992,0.032,"9","1",1,"valence_baja"
34,0.271,-11.446,0.673,244866,"4",0.381,0.573,152.003,0.36,0.42,"11","0",1,"valence_media"
72,0.104,-6.41,0.956,198087,"4",0.737,0.544,104.011,0.00294,0.0822,"1","1",0,"valence_alta"
51,0.128,-7.539,0.429,214826,"4",0.16,0.363,174.118,0.338,0.119,"0","1",0,"valence_baja"
17,0.0957,-18.354,0.607,290733,"3",0.661,0.378,90.338,0.613,0.0363,"4","1",0,"valence_alta"
64,0.11,-12.389,0.759,115872,"4",0.235,0.212,95.964,0.7,0.171,"0","0",0,"valence_baja"
20,0.0471,-3.313,0.641,183173,"4",0.784,0.955,150.032,0.0771,0.128,"0","1",0,"valence_alta"
6,0.0949,-10.315,0.488,238520,"4",0.743,0.635,101.042,0.156,0.0404,"0","1",0,"valence_alta"
56,0.262,-4.127,0.509,209866,"4",0.376,0.752,125.87,0.0334,0.0342,"7","1",0,"valence_media"
43,0.235,-4.464,0.735,172800,"4",0.472,0.621,144.078,0.114,0.0576,"10","0",0,"valence_media"
36,0.19,-7.462,0.769,167755,"4",0.899,0.718,98.029,0.16,0.169,"6","0",0,"valence_alta"
83,0.0774,-4.08,0.64,262533,"4",0.562,0.854,122.035,0.269,0.0379,"10","1",0,"valence_media"
71,0.455,-6.715,0.573,230712,"5",0.232,0.591,86.721,0.0107,0.231,"11","0",0,"valence_baja"
41,0.0773,-5.892,0.665,150520,"4",0.913,0.844,139.78,0.139,0.0412,"2","0",0,"valence_alta"
46,0.219,-10.145,0.614,160403,"4",0.243,0.351,129.981,0.892,0.0707,"2","1",0,"valence_baja"
61,0.0978,-4.162,0.584,224520,"4",0.364,0.788,142.027,0.252,0.0718,"0","1",0,"valence_media"
98,0.0827,-5.906,0.835,252775,"4",0.587,0.626,136.041,0.0589,0.0311,"1","1",0,"valence_media"
57,0.0655,-6.264,0.898,200465,"4",0.699,0.456,125.011,0.424,0.111,"5","1",0,"valence_alta"
58,0.368,-9.212,0.865,99759,"4",0.148,0.338,83.048,0.755,0.219,"11","0",0,"valence_baja"
77,0.256,-7.827,0.767,186026,"4",0.769,0.661,147.055,0.0531,0.0687,"1","0",0,"valence_alta"
55,0.109,-1.935,0.611,222546,"4",0.522,0.981,115.97,0.000253,0.0516,"7","1",0,"valence_media"
67,0.087,-2.887,0.642,182400,"4",0.613,0.933,85.819,0.0657,0.0299,"11","0",0,"valence_media"
38,0.116,-9.617,0.534,188664,"4",0.701,0.445,156.01,0.0483,0.0351,"7","1",0,"valence_alta"
65,0.0941,-11.173,0.914,217846,"4",0.501,0.467,130.006,0.178,0.0935,"7","1",0,"valence_media"
65,0.0707,-4.785,0.863,178080,"4",0.698,0.584,149.986,0.286,0.0536,"11","0",0,"valence_alta"
0,0.193,-13.591,0.716,148093,"4",0.411,0.115,96.671,0.589,0.0274,"7","1",0,"valence_media"
69,0.195,-5.191,0.786,148040,"4",0.574,0.612,93.974,0.723,0.0331,"2","1",0,"valence_media"
81,0.0883,-5.946,0.684,196214,"4",0.702,0.816,121.993,0.0181,0.0322,"10","0",0,"valence_alta"
28,0.099,-11.351,0.554,169706,"4",0.902,0.368,143.693,0.814,0.0352,"9","1",0,"valence_alta"
37,0.558,-13.377,0.759,448235,"4",0.24,0.461,127.067,0.0312,0.291,"10","0",1,"valence_baja"
4,0.565,-9.809,0.315,183200,"4",0.0582,0.728,132.051,0.00022,0.0511,"4","0",1,"valence_baja"
64,0.0826,-4.422,0.417,194323,"4",0.0784,0.642,165.984,0.00197,0.0659,"2","1",0,"valence_baja"
55,0.716,-1.845,0.783,184279,"4",0.747,0.901,127.592,0.206,0.218,"5","0",0,"valence_alta"
37,0.0928,-10.106,0.453,270333,"4",0.722,0.811,151.362,0.267,0.0366,"9","1",0,"valence_alta"
0,0.206,-15.056,0.759,198000,"4",0.144,0.471,134.168,0.404,0.0471,"6","0",0,"valence_baja"
61,0.102,-9.455,0.63,240341,"4",0.271,0.214,124.982,0.924,0.0301,"9","0",0,"valence_baja"
56,0.0873,-10.742,0.619,299440,"4",0.577,0.584,94.973,0.0154,0.0255,"8","0",0,"valence_media"
73,0.0964,-3.419,0.742,198893,"4",0.978,0.725,117.007,0.333,0.0329,"0","1",0,"valence_alta"
49,0.235,-9.764,0.451,281596,"4",0.21,0.503,193.244,0.0263,0.373,"2","1",0,"valence_baja"
87,0.231,-10.386,0.572,193400,"4",0.323,0.385,105.021,0.371,0.0308,"7","1",0,"valence_baja"
22,0.0954,-7.907,0.722,183609,"4",0.793,0.84,126.97,0.00807,0.041,"4","0",1,"valence_alta"
6,0.0455,-7.587,0.597,168360,"4",0.377,0.597,75.422,0.541,0.0346,"0","1",1,"valence_media"
52,0.114,-9.05,0.633,208240,"4",0.225,0.501,79.079,0.349,0.0268,"9","1",0,"valence_baja"
60,0.34,-8.322,0.538,94205,"3",0.328,0.579,70.826,0.511,0.0269,"0","1",1,"valence_baja"
33,0.535,-2.82,0.658,206718,"4",0.193,0.977,128.012,0.048,0.0934,"5","0",0,"valence_baja"
82,0.0679,-5.946,0.773,269186,"4",0.599,0.819,92.99,0.426,0.118,"0","0",0,"valence_media"
71,0.113,-10.995,0.546,232853,"4",0.321,0.376,103.851,0.865,0.0307,"2","1",0,"valence_baja"
45,0.236,-6.285,0.895,286160,"4",0.734,0.774,107.654,0.0307,0.224,"6","0",0,"valence_alta"
72,0.126,-11.719,0.345,336613,"4",0.147,0.304,147.989,0.943,0.0302,"1","1",1,"valence_baja"
19,0.0993,-6.891,0.785,190877,"4",0.47,0.965,151.027,0.0064,0.315,"0","1",0,"valence_media"
67,0.0757,-9.448,0.519,231760,"4",0.714,0.515,80.329,0.61,0.031,"7","1",0,"valence_alta"
74,0.108,-3.168,0.749,256959,"4",0.68,0.907,124.958,0.141,0.0638,"6","1",0,"valence_alta"
69,0.0911,-6.222,0.841,187185,"4",0.856,0.743,122.984,0.00474,0.143,"0","0",0,"valence_alta"
38,0.0695,-7.911,0.865,193846,"4",0.644,0.571,100.98,0.0051,0.0841,"1","1",0,"valence_media"
70,0.142,-6.61,0.841,255608,"4",0.881,0.644,108.003,0.594,0.054,"9","0",0,"valence_alta"
77,0.0962,-5.964,0.736,175466,"4",0.514,0.512,180.293,0.71,0.183,"6","0",0,"valence_media"
77,0.106,-7.258,0.653,223503,"4",0.595,0.666,112.956,0.0162,0.134,"10","1",0,"valence_media"
57,0.138,-11.974,0.388,403186,"3",0.172,0.609,120.005,0.385,0.0402,"2","1",1,"valence_baja"
26,0.35,-4.004,0.755,276813,"4",0.778,0.924,103.206,0.0652,0.147,"11","0",0,"valence_alta"
54,0.137,-4.405,0.706,232946,"4",0.545,0.847,124.906,0.106,0.0548,"8","0",0,"valence_media"
58,0.0601,-8.384,0.659,343360,"4",0.418,0.605,147.736,0.0589,0.0837,"0","1",0,"valence_media"
68,0.102,-22.608,0.267,227874,"4",0.272,0.0213,57.178,0.987,0.0497,"5","1",1,"valence_baja"
48,0.355,-3.517,0.507,283493,"4",0.552,0.99,135.053,2.28e-05,0.0725,"0","0",0,"valence_media"
72,0.115,-15.399,0.264,371320,"4",0.0499,0.122,148.658,0.948,0.062,"9","1",1,"valence_baja"
42,0.364,-6.542,0.236,244813,"4",0.259,0.823,175.38,0.699,0.0863,"4","1",1,"valence_baja"
37,0.0911,-6.211,0.511,191841,"4",0.853,0.779,100.069,0.386,0.0831,"5","1",0,"valence_alta"
40,0.196,-5.87,0.623,182989,"4",0.186,0.829,116.271,0.0204,0.0514,"11","0",1,"valence_baja"
23,0.181,-8.103,0.734,238000,"4",0.961,0.744,113.993,0.733,0.0391,"9","1",0,"valence_alta"
24,0.125,-10.788,0.761,202126,"4",0.222,0.476,75.993,0.00432,0.0346,"6","1",1,"valence_baja"
81,0.0222,-5.211,0.684,196214,"4",0.702,0.816,121.993,0.00436,0.0322,"10","1",0,"valence_alta"
29,0.0855,-12.631,0.749,216373,"4",0.876,0.883,153.831,0.0207,0.0705,"1","1",1,"valence_alta"
31,0.22,-7.909,0.598,179447,"4",0.214,0.661,126.015,0.097,0.0736,"7","0",0,"valence_baja"
20,0.154,-3.458,0.813,234133,"4",0.677,0.836,100.491,0.178,0.0881,"7","1",0,"valence_alta"
76,0.544,-8.281,0.773,117306,"4",0.707,0.351,103.861,0.836,0.0963,"6","1",0,"valence_alta"
63,0.147,-4.946,0.865,205120,"4",0.755,0.844,122.777,0.0582,0.311,"1","1",1,"valence_alta"
49,0.0885,-21.218,0.563,282044,"4",0.315,0.19,74.081,0.851,0.0346,"0","1",0,"valence_baja"
31,0.198,-5.781,0.721,199387,"4",0.493,0.902,139.876,0.138,0.198,"1","1",0,"valence_media"
88,0.104,-7.621,0.925,197436,"4",0.419,0.505,91.97,0.282,0.253,"9","1",0,"valence_media"
43,0.116,-10.659,0.594,223636,"4",0.419,0.467,176.279,0.601,0.33,"10","0",0,"valence_media"
67,0.297,-3.886,0.257,308666,"4",0.294,0.927,150.818,0.137,0.0411,"7","1",0,"valence_baja"
80,0.133,-5.756,0.474,195986,"4",0.503,0.594,86.131,0.0292,0.0289,"11","1",0,"valence_media"
4,0.779,-7.242,0.887,130293,"4",0.97,0.725,145.123,0.53,0.357,"1","1",0,"valence_alta"
72,0.571,-17.117,0.765,273000,"4",0.506,0.29,92.409,0.0279,0.0466,"2","1",0,"valence_media"
52,0.0906,-7.916,0.746,243252,"4",0.272,0.496,134.953,0.000837,0.031,"0","0",0,"valence_baja"
1,0.15,-9.926,0.707,292573,"4",0.888,0.672,105.02,0.0326,0.229,"6","0",0,"valence_alta"
33,0.0551,-10.469,0.666,196010,"4",0.424,0.389,80.109,0.045,0.362,"11","1",0,"valence_media"
76,0.123,-6.091,0.775,188013,"4",0.273,0.823,130.041,0.000954,0.271,"1","0",0,"valence_baja"
59,0.0751,-4.7,0.563,169996,"4",0.954,0.824,204.241,0.263,0.0342,"8","1",0,"valence_alta"
71,0.752,-8.091,0.754,225173,"4",0.784,0.578,93.77,0.137,0.26,"4","1",0,"valence_alta"
70,0.113,-6.077,0.625,167911,"4",0.312,0.617,124.021,0.179,0.0548,"8","1",0,"valence_baja"
64,0.104,-10.669,0.724,162185,"4",0.33,0.306,72.952,0.857,0.0321,"2","1",0,"valence_baja"
68,0.121,-11.49,0.523,260066,"4",0.106,0.438,126.028,0.867,0.0356,"0","0",0,"valence_baja"
84,0.0855,-3.922,0.604,219906,"4",0.389,0.859,139.931,0.0323,0.282,"4","0",0,"valence_media"
64,0.0606,-6.046,0.61,210133,"4",0.819,0.824,107.942,0.0136,0.0534,"4","1",0,"valence_alta"
68,0.386,-3.858,0.478,177280,"4",0.703,0.915,154.955,0.00584,0.0389,"8","1",0,"valence_alta"
59,0.074,-6.414,0.827,194363,"4",0.5,0.805,100.037,0.0291,0.0481,"1","1",0,"valence_media"
73,0.088,-3.965,0.601,239600,"4",0.552,0.678,128.262,0.112,0.0314,"2","1",0,"valence_media"
33,0.313,-4.438,0.824,193320,"4",0.809,0.866,135.413,0.00632,0.0523,"0","1",0,"valence_alta"
59,0.167,-12.103,0.267,208397,"4",0.314,0.356,92.272,0.773,0.0317,"8","1",0,"valence_baja"
28,0.116,-8.266,0.619,216293,"3",0.636,0.389,88.859,0.929,0.0515,"7","0",1,"valence_media"
7,0.143,-4.862,0.803,221640,"4",0.264,0.781,80.028,0.00757,0.523,"1","0",0,"valence_baja"
62,0.342,-6.563,0.446,247976,"3",0.504,0.518,120.644,0.874,0.0656,"8","1",0,"valence_media"
62,0.125,-18.42,0.208,202546,"4",0.249,0.134,170.241,0.992,0.0307,"3","0",1,"valence_baja"
46,0.12,-11.692,0.447,330800,"4",0.531,0.741,126.042,0.0634,0.201,"7","1",0,"valence_media"
71,0.117,-7.19,0.662,213000,"4",0.11,0.437,126.059,0.0271,0.0447,"9","1",0,"valence_baja"
40,0.118,-13.243,0.48,228252,"4",0.317,0.531,75.055,0.0191,0.0281,"7","1",1,"valence_baja"
70,0.317,-6.533,0.248,274532,"4",0.245,0.826,169.784,0.145,0.0301,"2","1",0,"valence_baja"
68,0.118,-8.573,0.666,231440,"4",0.559,0.786,172.942,0.2,0.0632,"10","1",0,"valence_media"
62,0.14,-5.969,0.433,160840,"4",0.54,0.831,82.998,0.00148,0.0296,"6","1",0,"valence_media"
51,0.487,-8.353,0.85,221797,"4",0.429,0.476,129.833,0.467,0.273,"1","0",0,"valence_media"
52,0.0748,-6.995,0.806,187402,"4",0.767,0.824,120.016,0.292,0.141,"4","1",0,"valence_alta"
73,0.0845,-3.191,0.701,239026,"4",0.515,0.75,82.531,0.657,0.0388,"5","0",0,"valence_media"
2,0.403,-8.008,0.356,249296,"3",0.167,0.673,183.985,0.0832,0.172,"4","0",0,"valence_baja"
69,0.181,-9.049,0.313,209106,"4",0.107,0.426,95.159,0.853,0.0435,"8","1",0,"valence_baja"
32,0.102,-9.688,0.596,182573,"4",0.0395,0.366,132.404,0.755,0.0573,"10","1",0,"valence_baja"
29,0.0498,-6.323,0.392,239506,"4",0.897,0.862,110.776,0.00403,0.17,"0","1",0,"valence_alta"
47,0.351,-4.793,0.352,201866,"4",0.323,0.922,179.795,0.0351,0.0499,"9","0",0,"valence_baja"
45,0.428,-5.978,0.63,248382,"4",0.597,0.693,171.043,0.41,0.0361,"7","1",0,"valence_media"
28,0.0865,-5.335,0.69,213973,"4",0.367,0.613,144.983,0.00425,0.199,"5","1",0,"valence_media"
77,0.0616,-10.106,0.728,160893,"4",0.455,0.408,114.145,0.401,0.0639,"8","1",0,"valence_media"
60,0.222,-4.796,0.615,176500,"4",0.0695,0.827,126.012,0.00306,0.0327,"2","0",1,"valence_baja"
40,0.12,-4.342,0.656,188689,"4",0.385,0.729,72.418,0.0229,0.205,"5","1",0,"valence_media"
46,0.47,-6.978,0.657,217306,"4",0.556,0.872,124.26,0.000149,0.0601,"6","0",0,"valence_media"
30,0.291,-5.493,0.672,215613,"4",0.463,0.82,148.844,0.0342,0.0767,"0","1",0,"valence_media"
44,0.113,-10.315,0.277,229320,"4",0.112,0.586,98.035,0.102,0.0658,"9","0",1,"valence_baja"
60,0.126,-8.643,0.526,230626,"4",0.43,0.162,112.012,0.859,0.029,"11","1",0,"valence_media"
35,0.187,-6.795,0.776,206320,"4",0.618,0.688,125.003,0.253,0.237,"11","0",0,"valence_media"
40,0.127,-3.475,0.875,272080,"3",0.549,0.631,120.002,0.408,0.099,"1","0",0,"valence_media"
37,0.124,-6.623,0.588,120549,"4",0.414,0.641,120.056,0.15,0.284,"6","0",0,"valence_media"
52,0.0556,-14.495,0.445,238560,"4",0.389,0.137,136.311,0.901,0.0303,"11","1",0,"valence_media"
43,0.114,-10.445,0.486,400333,"4",0.22,0.888,147.796,0.000644,0.0623,"10","0",1,"valence_baja"
70,0.113,-5.646,0.689,180154,"4",0.161,0.77,140.079,0.041,0.0485,"6","1",1,"valence_baja"
19,0.44,-8.053,0.298,341160,"4",0.54,0.972,75.592,0.00445,0.0408,"2","1",0,"valence_media"
3,0.127,-6.479,0.781,216613,"4",0.961,0.645,120.983,0.0434,0.293,"1","1",0,"valence_alta"
48,0.355,-7.796,0.676,182333,"4",0.315,0.481,92.284,0.00395,0.05,"10","0",0,"valence_baja"
6,0.0941,-3.472,0.496,128199,"4",0.0499,0.785,145.618,0.0328,0.306,"7","1",0,"valence_baja"
12,0.136,-10.928,0.777,35920,"4",0.349,0.376,112.639,0.826,0.794,"8","1",0,"valence_media"
65,0.171,-7.952,0.452,229360,"4",0.946,0.818,124.474,0.135,0.0439,"8","1",0,"valence_alta"
55,0.0541,-8.635,0.735,298640,"4",0.789,0.61,91.951,0.598,0.0439,"1","1",0,"valence_alta"
52,0.359,-4.762,0.71,252133,"4",0.152,0.789,143.029,0.0842,0.163,"9","1",0,"valence_baja"
62,0.0956,-3.455,0.874,172138,"4",0.665,0.699,115.656,0.0563,0.0442,"1","1",0,"valence_alta"
91,0.528,-6.962,0.9,145603,"4",0.399,0.653,112.503,0.0945,0.137,"9","0",0,"valence_media"
31,0.128,-3.886,0.964,218260,"4",0.338,0.712,130.017,0.0629,0.33,"5","1",0,"valence_media"
35,0.121,-10.116,0.702,230379,"4",0.325,0.548,123.97,0.557,0.046,"4","0",0,"valence_baja"
60,0.181,-4.829,0.811,238386,"4",0.84,0.691,106.036,0.111,0.0436,"2","1",0,"valence_alta"
23,0.0923,-8.926,0.535,204826,"4",0.495,0.837,99.935,0.0393,0.245,"2","0",0,"valence_media"
70,0.317,-5.112,0.655,184226,"4",0.832,0.782,79.427,0.375,0.185,"1","1",0,"valence_alta"
52,0.106,-8.171,0.79,184048,"4",0.0381,0.418,86.51,0.878,0.306,"5","0",0,"valence_baja"
27,0.135,-3.109,0.469,187026,"4",0.841,0.83,92.711,0.594,0.0397,"5","0",0,"valence_alta"
61,0.318,-3.431,0.229,241466,"4",0.544,0.994,156.623,0.000133,0.22,"6","1",0,"valence_media"
90,0.268,-5.352,0.531,190000,"4",0.456,0.854,94.419,0.214,0.0391,"10","1",0,"valence_media"
47,0.114,-9.696,0.672,267080,"4",0.674,0.389,128.008,0.852,0.0247,"3","0",0,"valence_alta"
60,0.0864,-12.725,0.794,199245,"4",0.339,0.542,140.063,0.157,0.149,"8","1",1,"valence_media"
55,0.0766,-7.435,0.415,466560,"4",0.0935,0.456,134.076,0.0644,0.0482,"9","0",1,"valence_baja"
56,0.153,-7.167,0.627,194264,"4",0.174,0.488,170.068,0.292,0.159,"10","1",0,"valence_baja"
75,0.631,-5.991,0.742,162466,"4",0.813,0.783,105.39,0.0129,0.0457,"6","1",0,"valence_alta"
71,0.0997,-7.837,0.356,193653,"4",0.607,0.872,166.3,0.00417,0.068,"0","1",0,"valence_media"
60,0.0782,-12.275,0.558,234510,"4",0.411,0.753,120.016,0.00281,0.0601,"4","0",1,"valence_media"
45,0.111,-7.041,0.503,172075,"3",0.773,0.867,159.919,0.0021,0.485,"11","0",0,"valence_alta"
63,0.157,-5.143,0.642,124853,"4",0.887,0.648,165.984,0.0284,0.0575,"9","1",0,"valence_alta"
72,0.108,-7.902,0.724,237898,"4",0.7,0.672,168.019,0.0067,0.027,"6","1",0,"valence_alta"
55,0.114,-9.256,0.671,91750,"4",0.686,0.522,144.987,0.595,0.0288,"2","0",1,"valence_alta"
21,0.559,-5.714,0.6,178120,"4",0.598,0.546,104.451,0.0864,0.0691,"0","1",0,"valence_media"
78,0.0771,-5.946,0.843,270506,"4",0.615,0.805,94.946,0.142,0.269,"4","0",0,"valence_media"
95,0.136,-5.843,0.517,241910,"4",0.374,0.563,145.028,0.354,0.189,"10","0",0,"valence_media"
44,0.327,-5.452,0.598,384306,"4",0.549,0.732,106.92,0.431,0.0259,"5","1",0,"valence_media"
88,0.083,-6.458,0.643,155053,"4",0.224,0.66,106.752,0.047,0.101,"10","0",0,"valence_baja"
47,0.107,-6.997,0.741,192426,"4",0.566,0.757,110.918,0.0426,0.0435,"11","0",0,"valence_media"
84,0.138,-6.753,0.494,202962,"4",0.482,0.619,161.993,0.00422,0.458,"9","1",0,"valence_media"
4,0.0568,-11.364,0.302,265906,"3",0.309,0.819,131.89,0.644,0.0824,"11","1",0,"valence_baja"
61,0.121,-7.932,0.583,208493,"4",0.371,0.692,104.991,0.193,0.362,"11","0",0,"valence_media"
71,0.0505,-11.384,0.572,247373,"4",0.424,0.409,129.983,0.000292,0.0377,"0","1",0,"valence_media"
72,0.22,-6.364,0.583,229240,"4",0.388,0.602,99.794,0.368,0.174,"11","0",0,"valence_media"
76,0.191,-7.284,0.706,221840,"4",0.528,0.637,85.819,0.212,0.37,"7","0",0,"valence_media"
14,0.239,-7.719,0.841,207546,"4",0.891,0.571,125.032,0.29,0.102,"5","0",0,"valence_alta"
68,0.104,-5.328,0.616,230000,"4",0.362,0.597,165.508,0.686,0.107,"8","1",0,"valence_media"
25,0.0769,-2.924,0.794,204000,"4",0.769,0.748,100.039,0.00596,0.0788,"8","1",0,"valence_alta"
60,0.0986,-5.034,0.509,232853,"4",0.695,0.689,177.679,0.0994,0.245,"1","1",0,"valence_alta"
82,0.179,-10.484,0.818,224903,"4",0.394,0.22,69.751,0.0339,0.0347,"9","1",0,"valence_media"
59,0.0826,-7.126,0.674,320306,"4",0.423,0.481,107.926,0.422,0.0721,"1","0",0,"valence_media"
64,0.0745,-4.1,0.647,237920,"4",0.819,0.885,97.923,0.0532,0.065,"4","0",0,"valence_alta"
72,0.0705,-5.407,0.746,260645,"4",0.596,0.511,185.949,0.41,0.0609,"10","0",1,"valence_media"
69,0.0651,-4.491,0.374,230373,"4",0.301,0.927,79.101,6.2e-05,0.0652,"4","1",0,"valence_baja"
63,0.106,-8.976,0.747,215625,"4",0.66,0.444,144.138,0.431,0.386,"0","0",0,"valence_media"
41,0.183,-4.506,0.716,243333,"4",0.858,0.831,159.978,0.543,0.107,"8","0",0,"valence_alta"
62,0.234,-11.49,0.682,260066,"4",0.329,0.505,89.954,0.758,0.0824,"1","1",0,"valence_baja"
75,0.0708,-4.897,0.661,296080,"4",0.656,0.908,144.091,0.052,0.039,"2","1",0,"valence_media"
68,0.138,-6.056,0.735,218947,"4",0.331,0.521,140.064,0.353,0.091,"6","0",0,"valence_media"
39,0.0521,-5.747,0.404,214226,"4",0.206,0.531,97.085,0.0323,0.0515,"1","0",0,"valence_baja"
26,0.0784,-9.456,0.643,269597,"4",0.503,0.368,113.583,0.823,0.392,"0","1",0,"valence_media"
80,0.0627,-3.683,0.688,191973,"4",0.909,0.877,133.263,0.148,0.0427,"0","0",0,"valence_alta"
60,0.149,-8.864,0.482,295893,"4",0.17,0.527,134.799,0.0323,0.059,"11","1",0,"valence_baja"
80,0.0698,-6.554,0.801,278386,"4",0.805,0.908,123.639,0.000683,0.221,"2","1",0,"valence_alta"
23,0.944,-7.2,0.438,273230,"1",0.311,0.653,108.36,0.885,0.36,"9","1",0,"valence_baja"
72,0.132,-9.538,0.58,206360,"4",0.111,0.498,116.271,0.0328,0.0366,"1","1",0,"valence_baja"
62,0.0822,-8.79,0.532,157106,"4",0.715,0.629,96.341,0.0253,0.0415,"9","1",0,"valence_alta"
66,0.214,-1.292,0.964,260240,"4",0.926,0.605,129.994,0.0668,0.0254,"9","1",0,"valence_alta"
36,0.546,-6.595,0.663,234240,"4",0.611,0.73,107.981,0.0251,0.0235,"9","0",1,"valence_media"
58,0.102,-21.88,0.193,214579,"4",0.0457,0.0325,120.056,0.923,0.032,"7","1",1,"valence_baja"
44,0.0775,-12.357,0.761,137960,"4",0.883,0.449,161.489,0.145,0.109,"0","0",0,"valence_alta"
35,0.599,-2.977,0.874,192213,"4",0.332,0.59,126.033,0.0137,0.12,"1","1",0,"valence_media"
64,0.214,-1.809,0.525,154962,"4",0.41,0.889,87.833,0.536,0.344,"6","1",0,"valence_media"
35,0.0785,-4,0.759,281826,"4",0.944,0.78,157.961,0.0803,0.164,"6","0",0,"valence_alta"
49,0.0956,-32.195,0.0855,193120,"4",0.038,0.0176,61.941,0.974,0.0546,"4","0",1,"valence_baja"
36,0.0902,-6.015,0.621,251466,"4",0.741,0.944,124.984,0.0112,0.0416,"10","0",1,"valence_alta"
0,0.223,-16.661,0.676,168040,"3",0.436,0.103,120.037,0.995,0.0323,"7","1",0,"valence_media"
65,0.329,-2.761,0.391,210850,"4",0.398,0.8,204.003,0.00977,0.0489,"2","1",0,"valence_media"
56,0.239,-3.882,0.659,233448,"4",0.393,0.899,113.952,0.401,0.0325,"7","1",0,"valence_media"
52,0.0539,-3.595,0.703,206701,"4",0.589,0.73,128.017,0.189,0.0621,"5","0",0,"valence_media"
46,0.317,-3.752,0.439,194280,"4",0.317,0.882,138.551,0.541,0.087,"5","1",0,"valence_baja"
68,0.0837,-6.219,0.726,235973,"4",0.751,0.855,107.02,0.0149,0.0473,"1","1",0,"valence_alta"
60,0.0936,-10.368,0.874,167000,"4",0.836,0.525,174.16,0.516,0.0632,"8","0",0,"valence_alta"
39,0.0906,-7.777,0.893,182538,"4",0.427,0.67,94.988,0.163,0.318,"2","0",1,"valence_media"
39,0.398,-10.653,0.556,239440,"4",0.469,0.426,106.029,0.542,0.0278,"2","1",0,"valence_media"
45,0.184,-6.838,0.5,227152,"3",0.436,0.421,136.212,0.787,0.0452,"11","1",0,"valence_media"
65,0.295,-8.883,0.692,212586,"4",0.498,0.538,92.064,0.317,0.0722,"4","1",0,"valence_media"
