"song_popularity","loudness","danceability","song_duration_ms","energy","acousticness","es_instrumental","audio_mode","key_1","key_2","key_3","key_4","key_5","key_6","key_7","key_8","key_9","key_10","key_11","time_signature_1","time_signature_3","time_signature_4","time_signature_5","valence_binned_valence_media","valence_binned_valence_alta"
63,-6.074,0.679,188026,0.83,0.266,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,-19.16,0.412,163533,0.296,0.904,1,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
44,-5.069,0.693,257826,0.624,0.441,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
43,-9.173,0.788,151990,0.469,0.74,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,-9.484,0.563,273437,0.31,0.854,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
70,-11.155,0.335,265108,0.314,0.535,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
45,-6.211,0.813,174357,0.869,0.365,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
27,-2.82,0.641,208400,0.914,0.0799,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
79,-8.131,0.42,181913,0.289,0.645,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
72,-7.242,0.808,259853,0.586,0.13,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
33,-9.169,0.591,244333,0.505,0.0645,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
74,-12.263,0.643,217652,0.626,0.466,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
68,-5.182,0.575,330986,0.886,0.0647,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
51,-9.705,0.231,229928,0.465,0.482,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
51,-1.339,0.638,192333,0.937,0.0942,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
43,-21.529,0.44,109882,0.138,0.712,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
38,-4.976,0.892,192453,0.797,0.0965,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
63,-5.416,0.593,218706,0.697,0.00289,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
39,-12.379,0.813,189750,0.273,0.143,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-5.61,0.503,157432,0.926,0.00314,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
83,-4.89,0.611,148459,0.602,0.628,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88,-2.188,0.743,194184,0.87,0.0595,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
62,-7.162,0.374,319940,0.888,0.0762,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
50,-4.242,0.483,195428,0.862,0.0164,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,-20.824,0.348,237226,0.0834,0.849,0,"1",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
57,-10.018,0.741,190933,0.678,0.451,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
86,-7.788,0.694,250173,0.574,0.106,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
32,-6.248,0.833,268400,0.871,0.0406,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
51,-3.928,0.722,263293,0.867,0.014,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,-4.366,0.501,251120,0.9,0.0586,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
48,-5.582,0.47,111967,0.917,0.0164,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
71,-7.77,0.699,174576,0.586,0.264,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
66,-5.593,0.82,158053,0.501,0.541,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
75,-2.879,0.788,204160,0.963,0.0542,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
14,-6.941,0.88,200234,0.726,0.127,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
47,-8.676,0.575,280400,0.637,0.15,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,-8.134,0.528,220880,0.546,0.59,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
30,-9.113,0.544,217981,0.138,0.978,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
72,-6.05,0.705,209110,0.672,0.0215,0,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
63,-12.005,0.58,349693,0.622,0.0192,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
40,-23.435,0.466,216373,0.0758,0.649,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
75,-6.519,0.697,208485,0.521,0.243,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
21,-10.882,0.807,298195,0.443,0.715,1,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
16,-5.039,0.594,197520,0.696,0.0796,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
34,-4.085,0.586,200867,0.663,0.202,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
84,-2.94,0.586,218295,0.839,0.00551,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
91,-4.126,0.766,258880,0.822,0.0252,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,-18.376,0.277,244641,0.497,0.516,1,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
34,-11.446,0.778,64499,0.573,0.36,1,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,-6.41,0.956,198087,0.544,0.00294,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
51,-7.539,0.429,214552,0.363,0.338,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
17,-18.354,0.607,290733,0.378,0.853,1,"1",0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
64,-12.389,0.759,186872,0.212,0.7,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20,-3.313,0.641,183173,0.955,0.00155,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,-10.315,0.728,200826,0.635,0.016,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
56,-4.127,0.509,209866,0.752,0.0334,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43,-4.464,0.735,266280,0.621,0.114,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
36,-7.462,0.769,167755,0.718,0.16,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
83,-4.08,0.64,262533,0.864,0.269,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
71,-6.715,0.573,230712,0.591,0.0107,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
41,-6.217,0.525,150520,0.844,0.139,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
46,-10.145,0.464,160403,0.351,0.892,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
61,-4.162,0.584,224520,0.788,0.252,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
98,-4.875,0.835,145544,0.626,0.0589,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
57,-6.264,0.898,200465,0.389,0.424,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
58,-9.212,0.865,99759,0.338,0.868,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
77,-6.231,0.491,182178,0.661,0.212,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,-3.157,0.611,256487,0.981,0.000253,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
67,-2.887,0.642,182400,0.933,0.0657,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38,-9.617,0.534,188664,0.445,0.0483,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
65,-11.173,0.914,217846,0.467,0.321,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
65,-4.785,0.863,178080,0.584,0.282,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,-13.591,0.67,148093,0.115,0.589,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
69,-5.191,0.786,148040,0.577,0.723,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
81,-4.296,0.684,196214,0.816,0.0181,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
28,-11.351,0.554,169706,0.368,0.814,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
37,-7.406,0.759,448235,0.833,0.00504,1,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4,-9.809,0.315,400333,0.728,0.00022,1,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
64,-4.422,0.588,194323,0.642,0.0489,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55,-1.845,0.783,184279,0.887,0.206,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
37,-10.106,0.453,122000,0.528,0.844,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-8.123,0.855,198000,0.471,0.404,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
61,-9.455,0.63,257546,0.214,0.924,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
56,-10.742,0.619,299440,0.584,0.0154,0,"0",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
73,-3.419,0.742,147293,0.892,0.333,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,-9.764,0.451,281596,0.503,0.493,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,-13.379,0.572,215066,0.385,0.371,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22,-3.577,0.722,183609,0.84,0.00807,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,-9.565,0.618,168360,0.729,0.541,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,-9.05,0.633,211240,0.434,0.349,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
60,-7.435,0.538,94205,0.597,0.00434,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,-5.399,0.478,206718,0.977,0.162,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
82,-5.946,0.773,269186,0.819,0.426,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
71,-10.995,0.387,232853,0.376,0.865,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
45,-6.285,0.895,286160,0.884,0.00131,0,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
72,-7.258,0.357,336613,0.304,0.943,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19,-6.891,0.785,190877,0.91,0.0064,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
67,-9.448,0.519,231760,0.515,0.61,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
74,-3.168,0.749,190866,0.907,0.141,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
69,-6.222,0.841,211720,0.546,0.00474,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38,-3.532,0.865,225133,0.571,0.0051,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
70,-7.979,0.841,255608,0.644,0.594,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
77,-9.944,0.747,175466,0.445,0.71,1,"0",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
77,-7.961,0.521,223503,0.364,0.737,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
57,-8.846,0.388,403186,0.609,0.385,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,-4.004,0.74,276813,0.996,0.0652,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
54,-4.405,0.706,202199,0.847,0.106,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
58,-7.927,0.568,343360,0.605,0.000726,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
68,-22.608,0.267,227874,0.0213,0.987,1,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
48,-3.517,0.507,184560,0.99,2.28e-05,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,-15.399,0.264,371320,0.122,0.808,1,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
42,-6.306,0.236,244813,0.823,0.699,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
37,-6.044,0.658,191841,0.779,0.386,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
40,-5.87,0.75,182989,0.831,0.0204,1,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
23,-8.103,0.734,238000,0.744,0.417,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
24,-10.724,0.761,202126,0.476,0.00432,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
81,-5.211,0.684,196214,0.816,0.541,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
29,-12.631,0.513,237853,0.883,0.0207,1,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
31,-7.909,0.598,230800,0.661,0.097,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,-3.69,0.813,234133,0.836,0.178,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
76,-8.281,0.773,269889,0.457,0.836,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
63,-4.946,0.865,205120,0.844,0.0582,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
49,-21.218,0.105,282044,0.19,0.987,1,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
31,-5.781,0.573,199387,0.902,0.138,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
88,-7.621,0.894,197436,0.505,0.0317,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
43,-10.659,0.594,223636,0.485,0.601,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
67,-3.886,0.257,308666,0.916,0.137,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
80,-5.756,0.474,195986,0.594,0.0292,0,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
4,-5.394,0.48,130293,0.725,0.53,1,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
72,-17.117,0.765,107405,0.29,0.0279,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
52,-7.916,0.734,234533,0.496,0.454,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-9.926,0.707,292573,0.679,0.0326,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
33,-10.469,0.666,223240,0.537,0.045,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
76,-6.091,0.775,188013,0.823,0.000954,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
59,-6.763,0.563,169996,0.753,0.263,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
71,-4.022,0.754,225173,0.916,0.137,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
70,-6.077,0.688,167911,0.617,0.179,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
64,-10.669,0.647,162185,0.182,0.857,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,-11.49,0.523,183823,0.438,0.867,0,"0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,-3.922,0.457,156266,0.859,0.0323,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
64,-6.046,0.61,210133,0.824,0.0136,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
68,-3.858,0.478,177280,0.915,0.00584,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
59,-6.414,0.827,194363,0.785,0.0291,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
73,-6.021,0.601,239600,0.914,0.112,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33,-4.438,0.824,307360,0.952,0.00194,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
59,-12.103,0.267,220373,0.356,0.773,1,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
28,-8.266,0.619,216293,0.389,0.929,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7,-3.419,0.803,166997,0.791,0.00757,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
62,-6.563,0.593,247976,0.518,0.101,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
62,-18.42,0.208,202546,0.134,0.992,0,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
46,-11.692,0.785,330800,0.741,0.0634,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
71,-7.19,0.662,217720,0.479,0.0271,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,-8.281,0.48,228252,0.531,0.0191,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
70,-3.846,0.248,274532,0.777,0.0642,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
68,-8.573,0.666,288493,0.786,0.0439,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
62,-5.413,0.433,316413,0.941,0.00148,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
51,-8.353,0.85,221797,0.379,0.467,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
52,-6.995,0.825,205821,0.597,0.292,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
73,-3.191,0.701,239026,0.75,0.657,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
2,-17.717,0.356,237453,0.104,0.854,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
69,-9.049,0.313,209106,0.426,0.853,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
32,-7.341,0.596,182573,0.366,0.0152,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
29,-6.323,0.392,239506,0.862,0.00403,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
47,-4.793,0.352,183533,0.935,0.375,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
45,-5.978,0.514,166146,0.693,0.41,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
28,-5.335,0.69,125706,0.659,0.00425,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
77,-8.251,0.728,179404,0.682,0.401,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
60,-4.796,0.615,176500,0.827,0.00306,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,-4.342,0.656,188689,0.729,0.0229,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
46,-6.978,0.752,159007,0.872,0.000149,0,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
30,-5.924,0.672,242573,0.82,0.0342,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
44,-10.315,0.662,229320,0.586,0.102,1,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
60,-8.643,0.526,230626,0.294,0.859,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
35,-6.795,0.776,206320,0.564,0.253,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
40,-3.475,0.875,272080,0.631,0.278,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
37,-14.228,0.588,598853,0.641,0.235,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
52,-14.495,0.734,238560,0.149,0.901,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
43,-10.445,0.486,400333,0.888,0.000644,1,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
70,-5.646,0.689,180154,0.77,0.041,1,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19,-8.053,0.298,341160,0.739,0.331,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3,-9.622,0.781,216613,0.645,0.0434,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
48,-7.796,0.474,182333,0.726,0.00395,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6,-3.472,0.496,130285,0.785,0.0328,0,"1",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12,-10.928,0.777,35920,0.376,0.826,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
65,-4.399,0.452,229360,0.818,0.135,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
55,-8.635,0.735,298640,0.61,0.598,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,-4.762,0.615,216346,0.789,0.0842,0,"0",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
62,-3.455,0.874,172138,0.699,0.0563,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
91,-6.962,0.9,145603,0.653,0.0945,0,"0",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
31,-4.829,0.964,218260,0.582,0.183,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
35,-10.116,0.391,257186,0.548,0.557,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
60,-6.475,0.811,238386,0.691,0.111,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
23,-8.926,0.535,172596,0.532,0.0393,0,"1",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
70,-5.943,0.655,184226,0.782,0.375,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
52,-8.171,0.456,184048,0.418,0.878,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27,-3.109,0.629,218600,0.83,0.594,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
61,-3.431,0.229,241466,0.994,0.0997,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
90,-3.541,0.531,190000,0.854,0.0476,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47,-9.696,0.672,232292,0.423,0.852,0,"0",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
60,-12.725,0.794,199245,0.483,0.135,1,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
55,-13.028,0.415,466560,0.456,0.327,1,"0",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
56,-7.167,0.627,194264,0.488,0.292,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
75,-3.333,0.908,162466,0.783,0.36,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
71,-7.837,0.356,193653,0.872,0.00417,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
60,-12.275,0.531,234510,0.484,0.00281,1,"1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
45,-7.041,0.503,208863,0.649,0.487,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
63,-5.143,0.642,167191,0.648,0.0284,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
72,-7.902,0.706,322266,0.672,0.0067,0,"1",0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
55,-9.256,0.784,91750,0.5,0.595,1,"0",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
21,-5.714,0.6,178120,0.546,0.521,0,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
78,-5.946,0.843,270506,0.805,0.142,0,"0",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
95,-5.843,0.841,152813,0.563,0.354,0,"0",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
44,-5.125,0.598,264097,0.732,0.431,0,"1",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
88,-6.458,0.643,227234,0.721,0.047,0,"1",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
47,-6.997,0.741,176146,0.757,0.0426,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
84,-6.753,0.721,202962,0.782,0.00422,0,"1",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,-11.364,0.302,265906,0.819,0.061,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
61,-7.932,0.583,243440,0.692,0.193,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
71,-11.384,0.572,247373,0.409,0.727,0,"1",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
72,-6.364,0.583,229240,0.602,0.368,0,"0",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
76,-7.284,0.706,208840,0.637,0.408,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
14,-5.968,0.841,207546,0.571,0.566,0,"0",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
68,-5.328,0.616,338106,0.597,0.686,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
25,-6.445,0.794,204000,0.748,0.00596,0,"1",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
60,-5.034,0.509,204586,0.689,0.0994,0,"1",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
